"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
1770,"CYHZ","large_airport","Halifax / Stanfield International Airport",44.8808,-63.5086,477,"NA","CA","CA-NS","Halifax","yes","CYHZ","YHZ","","http://www.hiaa.ca/","http://en.wikipedia.org/wiki/Halifax_International_Airport","Robert L. Stanfield International Airport"
1771,"CYIB","medium_airport","Atikokan Municipal Airport",48.7739,-91.6386,1408,"NA","CA","CA-ON","Atikokan","no","CYIB","YIB","","http://www.atikokaninfo.com/community/transportation/airport/","http://en.wikipedia.org/wiki/Atikokan_Municipal_Airport",""
1772,"CYID","medium_airport","Digby / Annapolis Regional Airport",44.5458,-65.7854,499,"NA","CA","CA-NS","Digby","no","CYID","YDG","","","http://en.wikipedia.org/wiki/Digby_Airport","YID"
1773,"CYIF","medium_airport","St Augustin Airport",51.2117,-58.6583,20,"NA","CA","CA-QC","St-Augustin","no","CYIF","YIF","","","http://en.wikipedia.org/wiki/St-Augustin_Airport","Pakuashipi Airport"
1774,"CYIK","medium_airport","Ivujivik Airport",62.4173,-77.9253,126,"NA","CA","CA-QC","Ivujivik","yes","CYIK","YIK","","","http://en.wikipedia.org/wiki/Ivujivik_Airport",""
1775,"CYIO","medium_airport","Pond Inlet Airport",72.6833,-77.9667,181,"NA","CA","CA-NU","Pond Inlet","yes","CYIO","YIO","","","http://en.wikipedia.org/wiki/Pond_Inlet_Airport",""
1776,"CYIV","medium_airport","Island Lake Airport",53.8572,-94.6536,770,"NA","CA","CA-MB","Island Lake","yes","CYIV","YIV","","","http://en.wikipedia.org/wiki/Island_Lake_Airport",""
1780,"CYJN","medium_airport","St Jean Airport",45.2944,-73.2811,136,"NA","CA","CA-QC","St Jean","no","CYJN","YJN","","","http://en.wikipedia.org/wiki/St-Jean_Airport",""
1783,"CYJT","medium_airport","Stephenville Airport",48.5442,-58.55,84,"NA","CA","CA-NL","Stephenville","yes","CYJT","YJT","","","http://en.wikipedia.org/wiki/Stephenville_Airport",""
1784,"CYKA","medium_airport","Kamloops Airport",50.7022,-120.444,1133,"NA","CA","CA-BC","Kamloops","yes","CYKA","YKA","","","http://en.wikipedia.org/wiki/Kamloops_Airport",""
1786,"CYKD","medium_airport","Aklavik/Freddie Carmichael Airport",68.2233,-135.006,23,"NA","CA","CA-NT","Aklavik","yes","CYKD","LAK","","","http://en.wikipedia.org/wiki/Aklavik_Airport","YKD"
1787,"CYKF","medium_airport","Waterloo Airport",43.4608,-80.3786,1055,"NA","CA","CA-ON","Kitchener","yes","CYKF","YKF","","http://www.waterlooairport.ca/","http://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport","Kitchener, Cambridge, YFK"
1788,"CYKG","medium_airport","Kangiqsujuaq (Wakeham Bay) Airport",61.5886,-71.9294,501,"NA","CA","CA-QC","Kangiqsujuaq","yes","CYKG","YWB","","","http://en.wikipedia.org/wiki/Kangiqsujuaq_(Wakeham_Bay)_Airport","YKG"
1789,"CYKJ","medium_airport","Key Lake Airport",57.2561,-105.618,1679,"NA","CA","CA-SK","Key Lake","no","CYKJ","YKJ","","","http://en.wikipedia.org/wiki/Key_Lake_Airport",""
1790,"CYKL","medium_airport","Schefferville Airport",54.8053,-66.8053,1709,"NA","CA","CA-QC","Schefferville","yes","CYKL","YKL","","","http://en.wikipedia.org/wiki/Schefferville_Airport",""
1791,"CYKO","medium_airport","Akulivik Airport",60.8186,-78.1486,75,"NA","CA","CA-QC","Akulivik","yes","CYKO","AKV","","","http://en.wikipedia.org/wiki/Akulivik_Airport","YKO"
1792,"CYKQ","medium_airport","Waskaganish Airport",51.4733,-78.7583,80,"NA","CA","CA-QC","Waskaganish","yes","CYKQ","YKQ","","","http://en.wikipedia.org/wiki/Waskaganish_Airport",""
1793,"CYKX","medium_airport","Kirkland Lake Airport",48.2103,-79.9814,1157,"NA","CA","CA-ON","Kirkland Lake","no","CYKX","YKX","","","http://en.wikipedia.org/wiki/Kirkland_Lake_Airport",""
1794,"CYKY","medium_airport","Kindersley Airport",51.5175,-109.181,2277,"NA","CA","CA-SK","Kindersley","no","CYKY","YKY","YKY","","http://en.wikipedia.org/wiki/Kindersley_Airport","YKY"
1795,"CYKZ","medium_airport","Buttonville Municipal Airport",43.8622,-79.37,650,"NA","CA","CA-ON","Toronto","no","CYKZ","YKZ","","http://www.torontoairways.com/","http://en.wikipedia.org/wiki/Toronto/Buttonville_Municipal_Airport","YTO"
1796,"CYLA","medium_airport","Aupaluk Airport",59.2967,-69.5997,119,"NA","CA","CA-QC","Aupaluk","yes","CYLA","YPJ","","","http://en.wikipedia.org/wiki/Aupaluk_Airport","YLA"
1798,"CYLC","medium_airport","Kimmirut Airport",62.85,-69.8833,175,"NA","CA","CA-NU","Kimmirut","yes","CYLC","YLC","","","http://en.wikipedia.org/wiki/Kimmirut_Airport",""
1799,"CYLD","medium_airport","Chapleau Airport",47.82,-83.3467,1470,"NA","CA","CA-ON","Chapleau","no","CYLD","YLD","","","http://en.wikipedia.org/wiki/Chapleau_Airport",""
1800,"CYLH","medium_airport","Lansdowne House Airport",52.1956,-87.9342,834,"NA","CA","CA-ON","Lansdowne House","yes","CYLH","YLH","","","http://en.wikipedia.org/wiki/Lansdowne_House_Airport",""
1801,"CYLJ","medium_airport","Meadow Lake Airport",54.1253,-108.523,1576,"NA","CA","CA-SK","Meadow Lake","no","CYLJ","YLJ","","","http://en.wikipedia.org/wiki/Meadow_Lake_Airport",""
1802,"CYLK","medium_airport","Lutselk'e Airport",62.4183,-110.682,596,"NA","CA","CA-NT","Lutselk'e","yes","CYLK","YSG","","","http://en.wikipedia.org/wiki/Lutselk'e_Airport","YLK, EL3, Snowdrift Airport"
1803,"CYLL","medium_airport","Lloydminster Airport",53.3092,-110.073,2193,"NA","CA","CA-AB","Lloydminster","yes","CYLL","YLL","","","http://en.wikipedia.org/wiki/Lloydminster_Airport",""
1805,"CYLR","medium_airport","Leaf Rapids Airport",56.5133,-99.9853,959,"NA","CA","CA-MB","Leaf Rapids","no","CYLR","YLR","","","http://en.wikipedia.org/wiki/Leaf_Rapids_Airport",""
1806,"CYLT","medium_airport","Alert Airport",82.5178,-62.2806,100,"NA","CA","CA-NU","Alert","no","CYLT","YLT","","","http://en.wikipedia.org/wiki/Alert_Airport","YLT"
1807,"CYLU","medium_airport","Kangiqsualujjuaq (Georges River) Airport",58.7114,-65.9928,215,"NA","CA","CA-QC","Kangiqsualujjuaq","yes","CYLU","XGR","","","http://en.wikipedia.org/wiki/Kangiqsualujjuaq_(Georges_River)_Airport","YLU"
1808,"CYLW","medium_airport","Kelowna International Airport",49.9561,-119.378,1421,"NA","CA","CA-BC","Kelowna","yes","CYLW","YLW","","http://www.kelowna.ca/CM/Page68.aspx","http://en.wikipedia.org/wiki/Kelowna_International_Airport","Kelowna, Okanagan"
1809,"CYMA","medium_airport","Mayo Airport",63.6164,-135.868,1653,"NA","CA","CA-YT","Mayo","no","CYMA","YMA","","","http://en.wikipedia.org/wiki/Mayo_Airport",""
1810,"CYME","medium_airport","Matane Airport",48.8569,-67.4533,102,"NA","CA","CA-QC","Matane","no","CYME","YME","","","http://en.wikipedia.org/wiki/Matane_Airport",""
1811,"CYMG","medium_airport","Manitouwadge Airport",49.0839,-85.8606,1198,"NA","CA","CA-ON","Manitouwadge","no","CYMG","YMG","","","http://en.wikipedia.org/wiki/Manitouwadge_Airport",""
1812,"CYMH","medium_airport","Mary's Harbour Airport",52.3028,-55.8472,38,"NA","CA","CA-NL","Mary's Harbour","yes","CYMH","YMH","","","http://en.wikipedia.org/wiki/Mary's_Harbour_Airport",""
1813,"CYMJ","medium_airport","Moose Jaw Air Vice Marshal C. M. McEwen Airport",50.3303,-105.559,1892,"NA","CA","CA-SK","Moose Jaw","no","CYMJ","YMJ","","","http://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport","CFB Moose Jaw"
1814,"CYML","medium_airport","Charlevoix Airport",47.5975,-70.2239,977,"NA","CA","CA-QC","Charlevoix","no","CYML","YML","","","http://en.wikipedia.org/wiki/Charlevoix_Airport",""
1816,"CYMO","medium_airport","Moosonee Airport",51.2911,-80.6078,30,"NA","CA","CA-ON","Moosonee","yes","CYMO","YMO","","","http://en.wikipedia.org/wiki/Moosonee_Airport",""
1817,"CYMT","medium_airport","Chapais Airport",49.7719,-74.5281,1270,"NA","CA","CA-QC","Chibougamau","yes","CYMT","YMT","","","http://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport",""
1818,"CYMU","medium_airport","Umiujaq Airport",56.5361,-76.5183,250,"NA","CA","CA-QC","Umiujaq","yes","CYMU","YUD","","","http://en.wikipedia.org/wiki/Umiujaq_Airport","YMU"
1820,"CYMX","medium_airport","Montreal International (Mirabel) Airport",45.6795,-74.0387,270,"NA","CA","CA-QC","Montréal","no","CYMX","YMX","","","http://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport","YMQ"
1822,"CYNA","medium_airport","Natashquan Airport",50.19,-61.7892,39,"NA","CA","CA-QC","Natashquan","yes","CYNA","YNA","","","http://en.wikipedia.org/wiki/Natashquan_Airport",""
1823,"CYNC","medium_airport","Wemindji Airport",53.0106,-78.8311,66,"NA","CA","CA-QC","Wemindji","yes","CYNC","YNC","","","http://en.wikipedia.org/wiki/Wemindji_Airport",""
1824,"CYND","medium_airport","Ottawa / Gatineau Airport",45.5217,-75.5636,211,"NA","CA","CA-QC","Gatineau","no","CYND","YND","CYND","http://www.ego-airport.ca/english/propos_ego/","http://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport","YND"
1825,"CYNE","medium_airport","Norway House Airport",53.9583,-97.8442,734,"NA","CA","CA-MB","Norway House","yes","CYNE","YNE","","","http://en.wikipedia.org/wiki/Norway_House_Airport",""
1828,"CYNL","medium_airport","Points North Landing Airport",58.2767,-104.082,1605,"NA","CA","CA-SK","Points North Landing","yes","CYNL","YNL","","","http://en.wikipedia.org/wiki/Points_North_Landing_Airport",""
1829,"CYNM","medium_airport","Matagami Airport",49.7617,-77.8028,918,"NA","CA","CA-QC","Matagami","no","CYNM","YNM","","","http://en.wikipedia.org/wiki/Matagami_Airport",""
1832,"CYOA","medium_airport","Ekati Airport",64.6989,-110.615,1536,"NA","CA","CA-NT","Ekati","no","CYOA","YOA","","","http://en.wikipedia.org/wiki/Ekati_Airport","YOA"
1833,"CYOC","medium_airport","Old Crow Airport",67.5706,-139.839,824,"NA","CA","CA-YT","Old Crow","yes","CYOC","YOC","","","http://en.wikipedia.org/wiki/Old_Crow_Airport",""
1834,"CYOD","medium_airport","CFB Cold Lake",54.405,-110.279,1775,"NA","CA","CA-AB","Cold Lake","no","CYOD","YOD","","","http://en.wikipedia.org/wiki/CFB_Cold_Lake",""
1835,"CYOH","medium_airport","Oxford House Airport",54.9333,-95.2789,663,"NA","CA","CA-MB","Oxford House","yes","CYOH","YOH","","","http://en.wikipedia.org/wiki/Oxford_House_Airport",""
1836,"CYOJ","medium_airport","High Level Airport",58.6214,-117.165,1110,"NA","CA","CA-AB","High Level","yes","CYOJ","YOJ","","","http://en.wikipedia.org/wiki/High_Level_Airport",""
1837,"CYOO","medium_airport","Toronto/Oshawa Executive Airport",43.9228,-78.895,460,"NA","CA","CA-ON","Oshawa","no","CYOO","YOO","CYOO","http://www.oshawa-airport.com/","http://en.wikipedia.org/wiki/Oshawa_Airport",""
1838,"CYOP","medium_airport","Rainbow Lake Airport",58.4914,-119.408,1759,"NA","CA","CA-AB","Rainbow Lake","yes","CYOP","YOP","","","http://en.wikipedia.org/wiki/Rainbow_Lake_Airport",""
1839,"CYOS","medium_airport","Owen Sound / Billy Bishop Regional Airport",44.5903,-80.8375,1007,"NA","CA","CA-ON","Owen Sound","no","CYOS","YOS","","","http://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport","YOS"
1840,"CYOW","large_airport","Ottawa Macdonald-Cartier International Airport",45.3225,-75.6692,374,"NA","CA","CA-ON","Ottawa","yes","CYOW","YOW","YOW","http://www.ottawa-airport.ca/","http://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport","Uplands, UUP, CUUP"
1842,"CYPA","medium_airport","Prince Albert Glass Field",53.2142,-105.673,1405,"NA","CA","CA-SK","Prince Albert","yes","CYPA","YPA","","","http://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport",""
1843,"CYPC","medium_airport","Paulatuk (Nora Aliqatchialuk Ruben) Airport",69.3608,-124.075,15,"NA","CA","CA-NT","Paulatuk","yes","CYPC","YPC","","","http://en.wikipedia.org/wiki/Paulatuk_Airport",""
1844,"CYPD","medium_airport","Port Hawkesbury Airport",45.6567,-61.3681,377,"NA","CA","CA-NS","Port Hawkesbury","no","CYPD","YPS","","http://www.porthawkesburyairport.com/","http://en.wikipedia.org/wiki/Port_Hawkesbury_Airport","YPD"
1845,"CYPE","medium_airport","Peace River Airport",56.2269,-117.447,1873,"NA","CA","CA-AB","Peace River","yes","CYPE","YPE","","","http://en.wikipedia.org/wiki/Peace_River_Airport",""
1846,"CYPG","medium_airport","Southport Airport",49.9031,-98.2738,885,"NA","CA","CA-MB","Portage la Prairie","no","CYPG","YPG","","http://southport.ca/","http://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport",""
1847,"CYPH","medium_airport","Inukjuak Airport",58.4719,-78.0769,83,"NA","CA","CA-QC","Inukjuak","yes","CYPH","YPH","","","http://en.wikipedia.org/wiki/Inukjuak_Airport",""
1849,"CYPL","medium_airport","Pickle Lake Airport",51.4464,-90.2142,1267,"NA","CA","CA-ON","Pickle Lake","yes","CYPL","YPL","","","http://en.wikipedia.org/wiki/Pickle_Lake_Airport",""
1850,"CYPM","medium_airport","Pikangikum Airport",51.8197,-93.9733,1114,"NA","CA","CA-ON","Pikangikum","yes","CYPM","YPM","","","http://en.wikipedia.org/wiki/Pikangikum_Airport",""
1851,"CYPN","medium_airport","Port Menier Airport",49.8364,-64.2886,167,"NA","CA","CA-QC","Port-Menier","no","CYPN","YPN","","","http://en.wikipedia.org/wiki/Port-Menier_Airport",""
1852,"CYPO","medium_airport","Peawanuck Airport",54.9881,-85.4433,173,"NA","CA","CA-ON","Peawanuck","yes","CYPO","YPO","","","http://en.wikipedia.org/wiki/Peawanuck_Airport",""
1854,"CYPQ","medium_airport","Peterborough Airport",44.23,-78.3633,628,"NA","CA","CA-ON","Peterborough","no","CYPQ","YPQ","","","http://en.wikipedia.org/wiki/Peterborough_Airport",""
1855,"CYPR","medium_airport","Prince Rupert Airport",54.2861,-130.445,116,"NA","CA","CA-BC","Prince Rupert","yes","CYPR","YPR","","http://www.ypr.ca/","http://en.wikipedia.org/wiki/Prince_Rupert_Airport",""
1859,"CYPW","medium_airport","Powell River Airport",49.8342,-124.5,425,"NA","CA","CA-BC","Powell River","yes","CYPW","YPW","","","http://en.wikipedia.org/wiki/Powell_River_Airport",""
1860,"CYPX","medium_airport","Puvirnituq Airport",60.0506,-77.2869,74,"NA","CA","CA-QC","Puvirnituq","no","CYPX","YPX","","","http://en.wikipedia.org/wiki/Puvirnituq_Airport",""
1863,"CYQA","medium_airport","Muskoka Airport",44.9747,-79.3033,925,"NA","CA","CA-ON","Muskoka","no","CYQA","YQA","","","http://en.wikipedia.org/wiki/Muskoka_Airport",""
1864,"CYQB","medium_airport","Quebec Jean Lesage International Airport",46.7911,-71.3933,244,"NA","CA","CA-QC","Quebec","yes","CYQB","YQB","YQB","http://www.aeroportdequebec.com/","http://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport","Quebec City"
1865,"CYQD","medium_airport","The Pas Airport",53.9714,-101.091,887,"NA","CA","CA-MB","The Pas","yes","CYQD","YQD","","","http://en.wikipedia.org/wiki/The_Pas_Airport",""
1866,"CYQF","medium_airport","Red Deer Regional Airport",52.1822,-113.894,2968,"NA","CA","CA-AB","Red Deer","no","CYQF","YQF","","","http://en.wikipedia.org/wiki/Red_Deer_Regional_Airport",""
1867,"CYQG","medium_airport","Windsor Airport",42.2756,-82.9556,622,"NA","CA","CA-ON","Windsor","yes","CYQG","YQG","","","http://en.wikipedia.org/wiki/Windsor_Airport",""
1868,"CYQH","medium_airport","Watson Lake Airport",60.1164,-128.822,2255,"NA","CA","CA-YT","Watson Lake","no","CYQH","YQH","","","http://en.wikipedia.org/wiki/Watson_Lake_Airport",""
1869,"CYQI","medium_airport","Yarmouth Airport",43.8269,-66.0881,141,"NA","CA","CA-NS","Yarmouth","no","CYQI","YQI","","","http://en.wikipedia.org/wiki/Yarmouth_Airport",""
1870,"CYQK","medium_airport","Kenora Airport",49.7883,-94.3631,1332,"NA","CA","CA-ON","Kenora","yes","CYQK","YQK","","","http://en.wikipedia.org/wiki/Kenora_Airport",""
1871,"CYQL","medium_airport","Lethbridge County Airport",49.6303,-112.8,3048,"NA","CA","CA-AB","Lethbridge","yes","CYQL","YQL","","","http://en.wikipedia.org/wiki/Lethbridge_County_Airport","Kenyon Field"
1872,"CYQM","medium_airport","Greater Moncton International Airport",46.1122,-64.6786,232,"NA","CA","CA-NB","Moncton","yes","CYQM","YQM","","","http://en.wikipedia.org/wiki/Greater_Moncton_International_Airport",""
1873,"CYQN","medium_airport","Nakina Airport",50.1828,-86.6964,1057,"NA","CA","CA-ON","Nakina","yes","CYQN","YQN","","","http://en.wikipedia.org/wiki/Nakina_Airport",""
1874,"CYQQ","medium_airport","Comox Airport",49.7108,-124.887,84,"NA","CA","CA-BC","Comox","yes","CYQQ","YQQ","","","http://en.wikipedia.org/wiki/CFB_Comox","CFB Comox"
1875,"CYQR","medium_airport","Regina International Airport",50.4319,-104.666,1894,"NA","CA","CA-SK","Regina","yes","CYQR","YQR","","","http://en.wikipedia.org/wiki/Regina_International_Airport","YQR, Roland J. Groome International"
1876,"CYQS","medium_airport","St Thomas Municipal Airport",42.77,-81.1108,778,"NA","CA","CA-ON","St Thomas","no","CYQS","YQS","","","http://en.wikipedia.org/wiki/St._Thomas_Airport",""
1877,"CYQT","medium_airport","Thunder Bay Airport",48.3719,-89.3239,653,"NA","CA","CA-ON","Thunder Bay","yes","CYQT","YQT","","","http://en.wikipedia.org/wiki/Thunder_Bay_International_Airport",""
1878,"CYQU","medium_airport","Grande Prairie Airport",55.1797,-118.885,2195,"NA","CA","CA-AB","Grande Prairie","yes","CYQU","YQU","","http://www.grandeprairieairport.com/","http://en.wikipedia.org/wiki/Grande_Prairie_Airport",""
1879,"CYQV","medium_airport","Yorkton Municipal Airport",51.2647,-102.462,1635,"NA","CA","CA-SK","Yorkton","no","CYQV","YQV","","","http://en.wikipedia.org/wiki/Yorkton_Municipal_Airport",""
1880,"CYQW","medium_airport","North Battleford Airport",52.7692,-108.244,1799,"NA","CA","CA-SK","North Battleford","no","CYQW","YQW","","","http://en.wikipedia.org/wiki/North_Battleford_(Cameron_McIntosh)_Airport",""
1881,"CYQX","medium_airport","Gander International Airport",48.9369,-54.5681,496,"NA","CA","CA-NL","Gander","yes","CYQX","YQX","","","http://en.wikipedia.org/wiki/Gander_International_Airport","CFB Gander"
1882,"CYQY","medium_airport","Sydney / J.A. Douglas McCurdy Airport",46.1614,-60.0478,203,"NA","CA","CA-NS","Sydney","yes","CYQY","YQY","","","http://en.wikipedia.org/wiki/Sydney_Airport_(Nova_Scotia)",""
1883,"CYQZ","medium_airport","Quesnel Airport",53.0261,-122.51,1789,"NA","CA","CA-BC","Quesnel","yes","CYQZ","YQZ","","","http://en.wikipedia.org/wiki/Quesnel_Airport",""
1884,"CYRA","medium_airport","Rae Lakes Airport",64.1161,-117.31,723,"NA","CA","CA-NT","Gamètì","yes","CYRA","YRA","","","http://en.wikipedia.org/wiki/Gam%C3%A8t%C3%AC/Rae_Lakes_Airport",""
1885,"CYRB","medium_airport","Resolute Bay Airport",74.7169,-94.9694,215,"NA","CA","CA-NU","Resolute Bay","yes","CYRB","YRB","","","http://en.wikipedia.org/wiki/Resolute_Bay_Airport",""
1887,"CYRI","medium_airport","Rivière-du-Loup Airport",47.7644,-69.5847,427,"NA","CA","CA-QC","Rivière-du-Loup","no","CYRI","YRI","","http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php","http://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport",""
1888,"CYRJ","medium_airport","Roberval Airport",48.52,-72.2656,586,"NA","CA","CA-QC","Roberval","yes","CYRJ","YRJ","","","http://en.wikipedia.org/wiki/Roberval_Airport",""
1889,"CYRL","medium_airport","Red Lake Airport",51.0669,-93.7931,1265,"NA","CA","CA-ON","Red Lake","yes","CYRL","YRL","","","http://en.wikipedia.org/wiki/Red_Lake_Airport",""
1891,"CYRO","medium_airport","Ottawa / Rockcliffe Airport",45.4603,-75.6461,188,"NA","CA","CA-ON","Ottawa","no","CYRO","YRO","CYRO","http://www.rfc.ca/","http://en.wikipedia.org/wiki/Ottawa/Rockcliffe_Airport","YRO"
1893,"CYRQ","medium_airport","Trois-Rivières Airport",46.3528,-72.6794,199,"NA","CA","CA-QC","Trois-Rivières","no","CYRQ","YRQ","","","http://en.wikipedia.org/wiki/Trois-Rivi%C3%A8res_Airport",""
1894,"CYRS","medium_airport","Red Sucker Lake Airport",54.1672,-93.5572,729,"NA","CA","CA-MB","Red Sucker Lake","no","CYRS","YRS","","","http://en.wikipedia.org/wiki/Red_Sucker_Lake_Airport",""
1895,"CYRT","medium_airport","Rankin Inlet Airport",62.8114,-92.1158,94,"NA","CA","CA-NU","Rankin Inlet","yes","CYRT","YRT","","","http://en.wikipedia.org/wiki/Rankin_Inlet_Airport",""
1896,"CYRV","medium_airport","Revelstoke Airport",50.9667,-118.183,1459,"NA","CA","CA-BC","Revelstoke","no","CYRV","YRV","","","http://en.wikipedia.org/wiki/Revelstoke_Airport","YRV"
1897,"CYSB","medium_airport","Sudbury Airport",46.625,-80.7989,1141,"NA","CA","CA-ON","Sudbury","yes","CYSB","YSB","","","http://en.wikipedia.org/wiki/Sudbury_Airport",""
1898,"CYSC","medium_airport","Sherbrooke Airport",45.4386,-71.6914,792,"NA","CA","CA-QC","Sherbrooke","no","CYSC","YSC","","","http://en.wikipedia.org/wiki/Sherbrooke_Airport",""
1901,"CYSF","medium_airport","Stony Rapids Airport",59.2503,-105.841,805,"NA","CA","CA-SK","Stony Rapids","yes","CYSF","YSF","","","http://en.wikipedia.org/wiki/Stony_Rapids_Airport",""
1903,"CYSH","medium_airport","Smiths Falls-Montague (Russ Beach) Airport",44.9458,-75.9406,416,"NA","CA","CA-ON","Smiths Falls","no","CYSH","YSH","","http://www.smithsfallsflyingclub.com/","http://en.wikipedia.org/wiki/Smiths_Falls-Montague_Airport","Smith Falls"
1904,"CYSJ","medium_airport","Saint John Airport",45.3161,-65.8903,357,"NA","CA","CA-NB","Saint John","yes","CYSJ","YSJ","","","http://en.wikipedia.org/wiki/Saint_John_Airport",""
1905,"CYSK","medium_airport","Sanikiluaq Airport",56.5378,-79.2467,104,"NA","CA","CA-NU","Sanikiluaq","yes","CYSK","YSK","","","http://en.wikipedia.org/wiki/Sanikiluaq_Airport",""
1906,"CYSL","medium_airport","St Leonard Airport",47.1575,-67.8347,793,"NA","CA","CA-NB","St Leonard","no","CYSL","YSL","","","http://en.wikipedia.org/wiki/St._Leonard_Airport",""
1908,"CYSN","medium_airport","Niagara District Airport",43.1917,-79.1717,321,"NA","CA","CA-ON","St Catharines","no","CYSN","YCM","","","http://en.wikipedia.org/wiki/St._Catharines/Niagara_District_Airport","YSN"
1909,"CYSP","medium_airport","Marathon Airport",48.7553,-86.3444,1035,"NA","CA","CA-ON","Marathon","no","CYSP","YSP","","","http://en.wikipedia.org/wiki/Marathon_Airport_(Canada)",""
1912,"CYST","medium_airport","St. Theresa Point Airport",53.8456,-94.8519,773,"NA","CA","CA-MB","St. Theresa Point","yes","CYST","YST","","","http://en.wikipedia.org/wiki/St._Theresa_Point_Airport",""
1913,"CYSU","medium_airport","Summerside Airport",46.4406,-63.8336,56,"NA","CA","CA-PE","Summerside","no","CYSU","YSU","","","http://en.wikipedia.org/wiki/Summerside_Airport","PEI"
